,train.ID,train.Marital.Status,train.Gender,train.Income,train.Children,train.Education,train.Occupation,train.Home.Owner,train.Cars,train.Commute.Distance,train.Region,train.Age,train.Purchased.Bike
384,17978,0.431806927044952,0.473592809691286,40000,0,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,37,1
385,12581,0.539199651264167,0.488739893834218,10000,0,0.449152746425884,0.462310517529215,0.493598475222363,1,0.54630534351145,0.588095435684647,28,1
386,18018,0.539199651264167,0.473592809691286,30000,3,0.449152746425884,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,43,0
387,28957,0.539199651264167,0.488739893834218,120000,1.45509586276488,0.265427083333333,0.543297687861272,0.475225393127548,4,0.298611806797853,0.588095435684647,34,1
388,13690,0.539199651264167,0.488739893834218,20000,0,0.265427083333333,0.462310517529215,0.493598475222363,2,0.455740871613663,0.493300531914894,34,1
389,12568,0.431806927044952,0.488739893834218,30000,1,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,64,0
390,13122,0.431806927044952,0.488739893834218,80000,0,0.552101694915254,0.543297687861272,0.475225393127548,1,0.455740871613663,0.588095435684647,41,1
391,21184,0.539199651264167,0.473592809691286,70000,0,0.552101694915254,0.543297687861272,0.493598475222363,1,0.396186721991701,0.588095435684647,38,0
392,26150,0.539199651264167,0.488739893834218,70000,0,0.552101694915254,0.543297687861272,0.493598475222363,1,0.54630534351145,0.588095435684647,41,1
393,24151,0.539199651264167,0.473592809691286,20000,1,0.552101694915254,0.497102362204724,0.493598475222363,0,0.54630534351145,0.493300531914894,51,0
394,23962,0.431806927044952,0.488739893834218,10000,0,0.265427083333333,0.462310517529215,0.475225393127548,2,0.455740871613663,0.493300531914894,32,0
395,17793,0.431806927044952,0.488739893834218,40000,0,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,38,1
396,14926,0.431806927044952,0.473592809691286,30000,1,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,38,1
397,16163,0.539199651264167,0.473592809691286,60000,2,0.552101694915254,0.543297687861272,0.475225393127548,1,0.58590171990172,0.588095435684647,38,1
398,21365,0.431806927044952,0.488739893834218,10000,2,0.265427083333333,0.497102362204724,0.475225393127548,2,0.396186721991701,0.588095435684647,58,0
399,27771,0.539199651264167,0.473592809691286,30000,1,0.552101694915254,0.497102362204724,0.475225393127548,1,0.455740871613663,0.493300531914894,39,1
400,26167,0.539199651264167,0.488739893834218,40000,2,0.552101694915254,0.422237054085155,0.493598475222363,1,0.396186721991701,0.588095435684647,53,1
401,25792,0.539199651264167,0.488739893834218,110000,3,0.552101694915254,0.422237054085155,0.475225393127548,4,0.298611806797853,0.493300531914894,53,0
402,11555,0.431806927044952,0.488739893834218,40000,1,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,80,0
403,22381,0.431806927044952,0.473592809691286,10000,1,0.53995881006865,0.462310517529215,0.475225393127548,0,0.54630534351145,0.493300531914894,44,0
404,17882,0.431806927044952,0.473592809691286,20000,1,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,44,0
405,22174,0.431806927044952,0.473592809691286,30000,3,0.44151724137931,0.451074276778733,0.475225393127548,2,0.396186721991701,0.588095435684647,54,1
406,22439,0.431806927044952,0.488739893834218,30000,0,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,37,1
407,18012,0.431806927044952,0.488739893834218,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,0,0.54630534351145,0.493300531914894,41,0
408,27582,0.539199651264167,0.488739893834218,90000,2,0.552101694915254,0.543297687861272,0.493598475222363,0,0.54630534351145,0.588095435684647,36,1
409,12744,0.539199651264167,0.488739893834218,40000,2,0.449152746425884,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,33,0
410,22821,0.431806927044952,0.488739893834218,130000,3,0.449152746425884,0.543297687861272,0.475225393127548,4,0.54630534351145,0.493300531914894,52,0
411,20171,0.431806927044952,0.488739893834218,20000,2,0.449152746425884,0.462310517529215,0.475225393127548,1,0.54630534351145,0.493300531914894,46,1
412,11116,0.431806927044952,0.473592809691286,70000,5,0.449152746425884,0.451074276778733,0.475225393127548,2,0.396186721991701,0.588095435684647,43,0
413,20053,0.539199651264167,0.473592809691286,40000,2,0.449152746425884,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,34,0
414,25266,0.539199651264167,0.488739893834218,30000,2,0.449152746425884,0.497102362204724,0.493598475222363,2,0.396186721991701,0.588095435684647,67,0
415,17960,0.431806927044952,0.488739893834218,40000,0,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,35,1
416,13961,0.431806927044952,0.488739893834218,80000,5,0.53995881006865,0.422237054085155,0.475225393127548,3,0.54630534351145,0.588095435684647,40,0
417,11897,0.539199651264167,0.473592809691286,60000,2,0.552101694915254,0.543297687861272,0.493598475222363,1,0.54630534351145,0.588095435684647,37,1
418,11139,0.539199651264167,0.488739893834218,30000,2,0.449152746425884,0.497102362204724,0.493598475222363,2,0.396186721991701,0.588095435684647,67,0
419,11576,0.431806927044952,0.473592809691286,30000,1,0.552101694915254,0.451074276778733,0.475225393127548,2,0.54630534351145,0.493300531914894,41,1
420,19255,0.539199651264167,0.473592809691286,10000,2,0.449152746425884,0.462310517529215,0.475225393127548,1,0.54630534351145,0.493300531914894,51,1
421,18153,0.431806927044952,0.488739893834218,1e+05,2,0.552101694915254,0.422237054085155,0.475225393127548,4,0.298611806797853,0.493300531914894,59,0
422,14547,0.431806927044952,0.473592809691286,10000,2,0.449152746425884,0.462310517529215,0.475225393127548,0,0.455740871613663,0.493300531914894,51,0
423,24901,0.539199651264167,0.473592809691286,110000,0,0.449152746425884,0.422237054085155,0.493598475222363,3,0.298611806797853,0.588095435684647,32,1
424,27169,0.539199651264167,0.473592809691286,30000,0,0.44151724137931,0.462310517529215,0.475225393127548,1,0.58590171990172,0.493300531914894,34,1
425,14805,0.539199651264167,0.488739893834218,10000,3,0.265427083333333,0.462310517529215,0.475225393127548,2,0.54630534351145,0.493300531914894,43,0
426,15822,0.431806927044952,0.473592809691286,40000,2,0.552101694915254,0.422237054085155,0.475225393127548,2,0.54630534351145,0.588095435684647,67,0
427,19389,0.539199651264167,0.473592809691286,30000,0,0.449152746425884,0.497102362204724,0.493598475222363,1,0.58590171990172,0.493300531914894,28,0
428,17048,0.539199651264167,0.488739893834218,90000,1,0.53995881006865,0.422237054085155,0.475225393127548,0,0.54630534351145,0.588095435684647,36,1
429,22204,0.431806927044952,0.473592809691286,110000,4,0.552101694915254,0.422237054085155,0.475225393127548,3,0.58590171990172,0.588095435684647,48,0
430,12718,0.539199651264167,0.488739893834218,30000,0,0.449152746425884,0.497102362204724,0.475225393127548,1,0.58590171990172,0.493300531914894,31,0
431,15019,0.539199651264167,0.488739893834218,30000,3,0.44151724137931,0.451074276778733,0.475225393127548,2,0.396186721991701,0.588095435684647,55,0
432,28488,0.539199651264167,0.473592809691286,20000,0,0.449152746425884,0.462310517529215,0.475225393127548,0,0.54630534351145,0.588095435684647,28,1
433,21891,0.431806927044952,0.488739893834218,110000,0,0.44151724137931,0.422237054085155,0.475225393127548,3,0.298611806797853,0.588095435684647,34,1
434,27814,0.539199651264167,0.488739893834218,30000,3,0.449152746425884,0.497102362204724,0.493598475222363,1,0.54630534351145,0.493300531914894,26,0
435,22175,0.431806927044952,0.488739893834218,30000,3,0.44151724137931,0.451074276778733,0.475225393127548,2,0.396186721991701,0.588095435684647,53,1
436,29447,0.539199651264167,0.488739893834218,10000,2,0.552101694915254,0.497102362204724,0.493598475222363,1,0.58590171990172,0.493300531914894,68,0
437,19784,0.431806927044952,0.488739893834218,80000,2,0.44151724137931,0.451074276778733,0.475225393127548,2,0.396186721991701,0.588095435684647,50,1
438,27824,0.539199651264167,0.488739893834218,30000,3,0.449152746425884,0.497102362204724,0.475225393127548,2,0.54630534351145,0.493300531914894,28,1
439,24093,0.539199651264167,0.488739893834218,80000,0,0.53995881006865,0.451074276778733,0.493598475222363,0,0.54630534351145,0.493300531914894,40,1
440,19618,0.431806927044952,0.473592809691286,70000,5,0.449152746425884,0.451074276778733,0.475225393127548,2,0.54630534351145,0.588095435684647,44,0
441,21561,0.539199651264167,0.473592809691286,90000,0,0.552101694915254,0.543297687861272,0.493598475222363,3,0.298611806797853,0.588095435684647,34,1
442,11061,0.431806927044952,0.473592809691286,60000,2,0.449152746425884,0.451074276778733,0.475225393127548,2,0.396186721991701,0.588095435684647,52,1
443,26651,0.539199651264167,0.473592809691286,80000,4,0.53995881006865,0.422237054085155,0.475225393127548,0,0.54630534351145,0.588095435684647,36,1
444,21108,0.431806927044952,0.488739893834218,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,1,0.54630534351145,0.493300531914894,43,1
445,12731,0.539199651264167,0.473592809691286,30000,0,0.44151724137931,0.462310517529215,0.493598475222363,1,0.455740871613663,0.493300531914894,32,0
446,25307,0.431806927044952,0.488739893834218,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,1,0.455740871613663,0.493300531914894,32,1
447,14278,0.431806927044952,0.488739893834218,130000,0,0.53995881006865,0.422237054085155,0.475225393127548,1,0.298611806797853,0.588095435684647,48,0
448,20711,0.431806927044952,0.488739893834218,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,0,0.455740871613663,0.493300531914894,32,1
449,11383,0.431806927044952,0.488739893834218,30000,3,0.53995881006865,0.497102362204724,0.475225393127548,1.45509586276488,0.54630534351145,0.493300531914894,46,0
450,12497,0.431806927044952,0.488739893834218,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,0,0.54630534351145,0.493300531914894,42,0
451,16559,0.539199651264167,0.488739893834218,10000,2,0.44151724137931,0.462310517529215,0.475225393127548,0,0.54630534351145,0.493300531914894,36,1
452,11585,0.431806927044952,0.488739893834218,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,0,0.54630534351145,0.493300531914894,41,0
453,20277,0.431806927044952,0.488739893834218,30000,2,0.449152746425884,0.497102362204724,0.493598475222363,2,0.54630534351145,0.588095435684647,69,0
454,26765,0.539199651264167,0.488739893834218,70000,5,0.449152746425884,0.451074276778733,0.475225393127548,2,0.396186721991701,0.588095435684647,45,0
455,12389,0.539199651264167,0.473592809691286,30000,0,0.44151724137931,0.462310517529215,0.493598475222363,1,0.58590171990172,0.493300531914894,34,0
456,13585,0.431806927044952,0.488739893834218,80000,4,0.449152746425884,0.543297687861272,0.493598475222363,1,0.58590171990172,0.493300531914894,53,1
457,26385,0.539199651264167,0.473592809691286,120000,3,0.44151724137931,0.543297687861272,0.493598475222363,4,0.396186721991701,0.493300531914894,50,0
458,12236,0.431806927044952,0.488739893834218,20000,1,0.449152746425884,0.462310517529215,0.475225393127548,0,0.54630534351145,0.493300531914894,65,0
459,21560,0.431806927044952,0.473592809691286,120000,0,0.265427083333333,0.543297687861272,0.475225393127548,4,0.298611806797853,0.588095435684647,32,1
460,21554,0.539199651264167,0.488739893834218,80000,0,0.552101694915254,0.543297687861272,0.493598475222363,3,0.298611806797853,0.588095435684647,33,0
461,13662,0.539199651264167,0.473592809691286,20000,0,0.265427083333333,0.462310517529215,0.475225393127548,2,0.455740871613663,0.493300531914894,31,1
462,13089,0.431806927044952,0.488739893834218,120000,1,0.552101694915254,0.422237054085155,0.475225393127548,2,0.54630534351145,0.588095435684647,46,1
463,14791,0.431806927044952,0.488739893834218,40000,0,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,39,1
464,19331,0.539199651264167,0.473592809691286,20000,2,0.44151724137931,0.462310517529215,0.475225393127548,1,0.54630534351145,0.493300531914894,40,0
465,17754,0.539199651264167,0.488739893834218,30000,3,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,46,1
466,11149,0.431806927044952,0.473592809691286,40000,2,0.552101694915254,0.422237054085155,0.475225393127548,2,0.54630534351145,0.588095435684647,65,0
467,16549,0.539199651264167,0.488739893834218,30000,3,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,47,1
468,24305,0.539199651264167,0.473592809691286,1e+05,1,0.552101694915254,0.422237054085155,0.493598475222363,3,0.54630534351145,0.588095435684647,46,1
469,18253,0.431806927044952,0.488739893834218,80000,5,0.53995881006865,0.422237054085155,0.475225393127548,3,0.54630534351145,0.588095435684647,40,0
470,20147,0.431806927044952,0.488739893834218,30000,1,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,65,0
471,15612,0.539199651264167,0.473592809691286,30000,0,0.44151724137931,0.462310517529215,0.493598475222363,1,0.455740871613663,0.493300531914894,28,0
472,28323,0.539199651264167,0.473592809691286,70000,0,0.552101694915254,0.543297687861272,0.493598475222363,2,0.396186721991701,0.588095435684647,43,1
473,22634,0.539199651264167,0.488739893834218,40000,0,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,38,1
474,15665,0.431806927044952,0.488739893834218,30000,0,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,47,1
475,27585,0.431806927044952,0.488739893834218,90000,2,0.552101694915254,0.543297687861272,0.493598475222363,0,0.54630534351145,0.588095435684647,36,1
476,19748,0.431806927044952,0.473592809691286,20000,4,0.44151724137931,0.451074276778733,0.493598475222363,2,0.455740871613663,0.588095435684647,60,0
477,21974,0.539199651264167,0.488739893834218,70000,0,0.552101694915254,0.543297687861272,0.475225393127548,1,0.396186721991701,0.588095435684647,42,1
478,14032,0.431806927044952,0.473592809691286,70000,2,0.44151724137931,0.451074276778733,0.493598475222363,2,0.455740871613663,0.588095435684647,50,1
479,22610,0.431806927044952,0.473592809691286,30000,0,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,35,1
480,26984,0.431806927044952,0.473592809691286,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,1,0.54630534351145,0.493300531914894,32,1
481,18294,0.431806927044952,0.488739893834218,90000,1,0.552101694915254,0.543297687861272,0.475225393127548,1,0.396186721991701,0.588095435684647,46,0
482,28564,0.539199651264167,0.488739893834218,40000,2,0.449152746425884,0.497102362204724,0.475225393127548,0,0.455740871613663,0.493300531914894,33,1
483,28521,0.539199651264167,0.473592809691286,40000,0,0.53995881006865,0.497102362204724,0.493598475222363,0,0.54630534351145,0.493300531914894,36,1
484,15450,0.431806927044952,0.473592809691286,10000,1,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,70,0
485,25681,0.539199651264167,0.488739893834218,30000,0,0.449152746425884,0.497102362204724,0.493598475222363,1,0.58590171990172,0.493300531914894,31,1
486,19491,0.539199651264167,0.473592809691286,30000,2,0.449152746425884,0.497102362204724,0.475225393127548,2,0.54630534351145,0.493300531914894,42,0
487,26415,0.431806927044952,0.488739893834218,90000,4,0.265427083333333,0.451074276778733,0.475225393127548,4,0.298611806797853,0.493300531914894,58,0
488,12821,0.431806927044952,0.473592809691286,40000,0,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,39,0
489,15629,0.539199651264167,0.488739893834218,10000,0,0.265427083333333,0.462310517529215,0.475225393127548,2,0.455740871613663,0.493300531914894,34,0
490,27835,0.431806927044952,0.473592809691286,20000,0,0.265427083333333,0.462310517529215,0.475225393127548,2,0.54630534351145,0.493300531914894,32,0
491,11738,0.431806927044952,0.473592809691286,60000,4,0.552101694915254,0.543297687861272,0.475225393127548,0,0.58590171990172,0.433146226415094,46,0
492,25065,0.431806927044952,0.473592809691286,70000,2,0.265427083333333,0.451074276778733,0.475225393127548,2,0.396186721991701,0.433146226415094,48,0
493,26238,0.539199651264167,0.488739893834218,40000,3,0.449152746425884,0.497102362204724,0.475225393127548,1,0.455740871613663,0.433146226415094,31,1
494,23707,0.539199651264167,0.473592809691286,70000,5,0.552101694915254,0.422237054085155,0.475225393127548,3,0.298611806797853,0.433146226415094,60,1
495,27650,0.431806927044952,0.473592809691286,70000,4,0.44151724137931,0.543297687861272,0.475225393127548,0,0.396186721991701,0.433146226415094,51,0
496,24981,0.431806927044952,0.473592809691286,60000,2,0.449152746425884,0.543297687861272,0.475225393127548,2,0.298611806797853,0.433146226415094,56,0
497,20678,0.539199651264167,0.488739893834218,60000,3,0.552101694915254,0.451074276778733,0.475225393127548,1,0.58590171990172,0.433146226415094,40,1
498,15302,0.539199651264167,0.488739893834218,70000,1,0.53995881006865,0.543297687861272,0.475225393127548,0,0.58590171990172,0.433146226415094,34,1
499,26012,0.431806927044952,0.473592809691286,80000,1,0.449152746425884,0.451074276778733,0.475225393127548,1,0.58590171990172,0.433146226415094,48,1
500,26575,0.539199651264167,0.488739893834218,40000,0,0.44151724137931,0.451074276778733,0.493598475222363,2,0.455740871613663,0.433146226415094,31,1
501,15559,0.431806927044952,0.473592809691286,60000,5,0.552101694915254,0.543297687861272,0.475225393127548,1,0.58590171990172,0.433146226415094,47,0
502,19235,0.431806927044952,0.488739893834218,50000,0,0.53995881006865,0.451074276778733,0.475225393127548,0,0.54630534351145,0.433146226415094,34,0
503,15275,0.431806927044952,0.473592809691286,40000,0,0.449152746425884,0.451074276778733,0.475225393127548,1,0.396186721991701,0.433146226415094,29,0
504,20339,0.431806927044952,0.488739893834218,130000,1,0.552101694915254,0.422237054085155,0.475225393127548,4,0.58590171990172,0.433146226415094,44,1
505,25405,0.431806927044952,0.473592809691286,70000,2,0.552101694915254,0.451074276778733,0.475225393127548,1,0.58590171990172,0.433146226415094,38,1
506,15940,0.431806927044952,0.473592809691286,1e+05,4,0.449152746425884,0.543297687861272,0.475225393127548,4,0.54630534351145,0.433146226415094,40,0
507,25074,0.431806927044952,0.488739893834218,70000,4,0.552101694915254,0.543297687861272,0.475225393127548,2,0.58590171990172,0.433146226415094,42,1
508,24738,0.431806927044952,0.488739893834218,40000,1,0.449152746425884,0.497102362204724,0.475225393127548,1,0.455740871613663,0.433146226415094,51,1
509,16337,0.431806927044952,0.473592809691286,60000,0,0.449152746425884,0.451074276778733,0.493598475222363,2,0.455740871613663,0.433146226415094,29,0
510,24357,0.431806927044952,0.473592809691286,60000,3,0.552101694915254,0.543297687861272,0.475225393127548,1,0.58590171990172,0.433146226415094,48,1
511,18613,0.539199651264167,0.473592809691286,70000,0,0.552101694915254,0.543297687861272,0.493598475222363,1,0.58590171990172,0.433146226415094,37,1
512,12207,0.539199651264167,0.473592809691286,80000,4,0.552101694915254,0.422237054085155,0.475225393127548,1.45509586276488,0.396186721991701,0.433146226415094,66,1
513,18052,0.431806927044952,0.488739893834218,60000,1,0.449152746425884,0.451074276778733,0.475225393127548,1,0.54630534351145,0.433146226415094,45,1
514,13353,0.539199651264167,0.488739893834218,60000,4,0.53995881006865,0.422237054085155,0.475225393127548,2,0.298611806797853,0.433146226415094,61,1
515,19399,0.539199651264167,0.473592809691286,40000,0,0.552101694915254,0.543297687861272,0.493598475222363,1,0.58590171990172,0.433146226415094,45,0
516,16154,0.431806927044952,0.488739893834218,70000,5,0.552101694915254,0.543297687861272,0.475225393127548,2,0.58590171990172,0.433146226415094,47,0
517,22219,0.431806927044952,0.488739893834218,60000,2,0.44151724137931,0.543297687861272,0.475225393127548,2,0.396186721991701,0.433146226415094,49,0
518,17269,0.539199651264167,0.473592809691286,60000,3,0.552101694915254,0.543297687861272,0.493598475222363,0,0.54630534351145,0.433146226415094,47,1
519,23586,0.431806927044952,0.488739893834218,80000,0,0.552101694915254,0.422237054085155,0.475225393127548,1,0.455740871613663,0.433146226415094,34,1
520,15740,0.431806927044952,0.473592809691286,80000,5,0.552101694915254,0.422237054085155,0.475225393127548,2,0.455740871613663,0.433146226415094,64,0
521,27638,0.539199651264167,0.473592809691286,1e+05,1,0.449152746425884,0.543297687861272,0.493598475222363,3,0.455740871613663,0.433146226415094,44,0
522,18976,0.539199651264167,0.473592809691286,40000,4,0.44151724137931,0.543297687861272,0.475225393127548,2,0.298611806797853,0.433146226415094,62,1
523,19413,0.539199651264167,0.473592809691286,60000,3,0.552101694915254,0.543297687861272,0.493598475222363,1,0.54630534351145,0.433146226415094,47,1
524,13283,0.431806927044952,0.473592809691286,80000,3,0.449152746425884,0.543297687861272,0.493598475222363,2,0.54630534351145,0.433146226415094,49,1
525,17471,0.539199651264167,0.488739893834218,80000,4,0.53995881006865,0.422237054085155,0.475225393127548,2,0.396186721991701,0.433146226415094,67,0
526,16791,0.539199651264167,0.473592809691286,60000,5,0.552101694915254,0.422237054085155,0.475225393127548,3,0.298611806797853,0.433146226415094,59,1
527,15382,0.431806927044952,0.488739893834218,110000,1,0.552101694915254,0.422237054085155,0.475225393127548,2,0.455740871613663,0.433146226415094,44,0
528,11641,0.431806927044952,0.473592809691286,50000,1,0.552101694915254,0.451074276778733,0.475225393127548,0,0.54630534351145,0.433146226415094,36,0
529,11935,0.539199651264167,0.488739893834218,30000,0,0.449152746425884,0.451074276778733,0.475225393127548,1,0.396186721991701,0.433146226415094,28,0
530,13233,0.431806927044952,0.473592809691286,60000,2,0.449152746425884,0.543297687861272,0.475225393127548,1,0.298611806797853,0.433146226415094,57,1
531,25909,0.431806927044952,0.473592809691286,60000,0,0.449152746425884,0.451074276778733,0.475225393127548,1,0.396186721991701,0.433146226415094,27,1
532,14092,0.539199651264167,0.473592809691286,30000,0,0.265427083333333,0.497102362204724,0.475225393127548,2,0.396186721991701,0.433146226415094,28,0
533,29143,0.539199651264167,0.488739893834218,60000,1,0.552101694915254,0.543297687861272,0.493598475222363,1,0.54630534351145,0.433146226415094,44,1
534,24941,0.431806927044952,0.473592809691286,60000,3,0.552101694915254,0.422237054085155,0.475225393127548,2,0.298611806797853,0.433146226415094,66,0
535,24637,0.431806927044952,0.473592809691286,40000,4,0.44151724137931,0.543297687861272,0.475225393127548,2,0.298611806797853,0.433146226415094,64,0
536,23893,0.431806927044952,0.473592809691286,50000,3,0.552101694915254,0.451074276778733,0.475225393127548,3,0.298611806797853,0.433146226415094,41,0
537,13907,0.539199651264167,0.488739893834218,80000,3,0.552101694915254,0.451074276778733,0.475225393127548,1,0.54630534351145,0.433146226415094,41,1
538,14900,0.431806927044952,0.488739893834218,40000,1,0.449152746425884,0.497102362204724,0.475225393127548,1,0.455740871613663,0.433146226415094,49,1
539,11262,0.431806927044952,0.488739893834218,80000,4,0.552101694915254,0.422237054085155,0.475225393127548,0,0.54630534351145,0.433146226415094,42,0
540,22294,0.539199651264167,0.488739893834218,70000,0,0.552101694915254,0.543297687861272,0.493598475222363,1,0.58590171990172,0.433146226415094,37,1
541,12195,0.539199651264167,0.488739893834218,70000,3,0.53995881006865,0.422237054085155,0.475225393127548,2,0.455740871613663,0.433146226415094,52,0
542,25375,0.431806927044952,0.473592809691286,50000,1,0.53995881006865,0.451074276778733,0.475225393127548,0,0.455740871613663,0.433146226415094,34,0
543,11143,0.431806927044952,0.473592809691286,40000,0,0.44151724137931,0.451074276778733,0.475225393127548,2,0.396186721991701,0.433146226415094,29,0
544,25898,0.431806927044952,0.488739893834218,70000,2,0.44151724137931,0.543297687861272,0.475225393127548,2,0.58590171990172,0.433146226415094,53,0
545,24397,0.539199651264167,0.473592809691286,120000,2,0.552101694915254,0.422237054085155,0.493598475222363,4,0.455740871613663,0.433146226415094,40,0
546,19758,0.539199651264167,0.473592809691286,60000,0,0.449152746425884,0.451074276778733,0.493598475222363,2,0.455740871613663,0.433146226415094,29,0
547,15529,0.431806927044952,0.473592809691286,60000,4,0.552101694915254,0.543297687861272,0.475225393127548,2,0.58590171990172,0.433146226415094,43,1
548,19884,0.431806927044952,0.473592809691286,60000,2,0.44151724137931,0.543297687861272,0.475225393127548,2,0.58590171990172,0.433146226415094,55,1
549,18674,0.539199651264167,0.488739893834218,80000,4,0.53995881006865,0.451074276778733,0.493598475222363,0,0.54630534351145,0.433146226415094,48,0
550,13453,0.431806927044952,0.488739893834218,130000,1.45509586276488,0.552101694915254,0.422237054085155,0.475225393127548,3,0.54630534351145,0.433146226415094,45,1
551,14063,0.539199651264167,0.488739893834218,70000,0,0.552101694915254,0.543297687861272,0.493598475222363,1,0.54630534351145,0.588095435684647,42,1
552,27393,0.431806927044952,0.488739893834218,50000,4,0.552101694915254,0.422237054085155,0.475225393127548,2,0.298611806797853,0.433146226415094,63,0
553,14417,0.539199651264167,0.473592809691286,60000,3,0.44151724137931,0.543297687861272,0.475225393127548,2,0.298611806797853,0.433146226415094,54,1
554,17533,0.431806927044952,0.473592809691286,40000,3,0.449152746425884,0.543297687861272,0.493598475222363,2,0.396186721991701,0.433146226415094,73,1
555,18580,0.431806927044952,0.488739893834218,60000,2,0.53995881006865,0.543297687861272,0.475225393127548,0,0.58590171990172,0.433146226415094,44.1814516129032,1
556,17025,0.539199651264167,0.473592809691286,50000,0,0.449152746425884,0.451074276778733,0.493598475222363,1,0.58590171990172,0.433146226415094,39,1
557,25293,0.431806927044952,0.473592809691286,80000,4,0.552101694915254,0.422237054085155,0.475225393127548,0,0.455740871613663,0.433146226415094,42,0
558,24725,0.431806927044952,0.488739893834218,40000,3,0.449152746425884,0.497102362204724,0.475225393127548,0,0.455740871613663,0.433146226415094,31,0
559,23200,0.431806927044952,0.488739893834218,50000,3,0.552101694915254,0.451074276778733,0.475225393127548,2,0.54630534351145,0.433146226415094,41,0
560,15895,0.539199651264167,0.488739893834218,60000,2,0.552101694915254,0.422237054085155,0.475225393127548,0,0.298611806797853,0.433146226415094,58,0
561,18577,0.431806927044952,0.488739893834218,60000,0,0.53995881006865,0.543297687861272,0.475225393127548,0,0.54630534351145,0.433146226415094,40,0
562,27218,0.431806927044952,0.488739893834218,20000,2,0.265427083333333,0.497102362204724,0.493598475222363,1.45509586276488,0.54630534351145,0.433146226415094,48,0
563,18560,0.431806927044952,0.488739893834218,70000,2,0.53995881006865,0.543297687861272,0.475225393127548,0,0.58590171990172,0.433146226415094,34,1
564,25006,0.539199651264167,0.488739893834218,30000,0,0.449152746425884,0.451074276778733,0.475225393127548,1,0.396186721991701,0.433146226415094,28,0
565,17369,0.539199651264167,0.473592809691286,30000,0,0.449152746425884,0.451074276778733,0.475225393127548,1,0.396186721991701,0.433146226415094,27,0
566,14495,0.431806927044952,0.473592809691286,40000,3,0.449152746425884,0.543297687861272,0.493598475222363,2,0.396186721991701,0.433146226415094,54,1
567,18847,0.431806927044952,0.488739893834218,60000,2,0.53995881006865,0.422237054085155,0.475225393127548,2,0.396186721991701,0.433146226415094,70,0
568,14754,0.431806927044952,0.473592809691286,40000,1,0.449152746425884,0.497102362204724,0.475225393127548,1,0.455740871613663,0.433146226415094,48,1
569,23378,0.431806927044952,0.473592809691286,70000,1,0.449152746425884,0.451074276778733,0.475225393127548,1,0.58590171990172,0.433146226415094,44,1
570,26452,0.539199651264167,0.473592809691286,50000,3,0.53995881006865,0.422237054085155,0.475225393127548,2,0.298611806797853,0.433146226415094,69,0
571,20370,0.431806927044952,0.473592809691286,70000,3,0.265427083333333,0.451074276778733,0.475225393127548,2,0.396186721991701,0.433146226415094,52,0
572,20528,0.431806927044952,0.473592809691286,40000,2,0.265427083333333,0.451074276778733,0.475225393127548,2,0.58590171990172,0.433146226415094,55,0
573,23549,0.539199651264167,0.473592809691286,30000,0,0.44151724137931,0.451074276778733,0.475225393127548,2,0.396186721991701,0.433146226415094,30,0
574,21751,0.431806927044952,0.473592809691286,60000,3,0.53995881006865,0.422237054085155,0.475225393127548,2,0.455740871613663,0.433146226415094,63,0
575,21266,0.539199651264167,0.488739893834218,80000,0,0.552101694915254,0.422237054085155,0.475225393127548,1,0.455740871613663,0.433146226415094,34,1
